Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO¸Z£Æq/kWh (direct),Carbon Intensity gCO¸Z£Æq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023/10/27 8:00,Ireland,Ireland,IE,410.72,506.21,25.06,23.01,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 9:00,Ireland,Ireland,IE,409.33,504,25.64,24.08,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 10:00,Ireland,Ireland,IE,396.16,488.15,28.08,26.59,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 11:00,Ireland,Ireland,IE,369.91,457.18,32.57,30.76,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 12:00,Ireland,Ireland,IE,352.1,435.87,35.79,33.9,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 13:00,Ireland,Ireland,IE,332.09,412.74,39.01,36.41,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 14:00,Ireland,Ireland,IE,323.16,401.99,40.64,38.11,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 15:00,Ireland,Ireland,IE,340.85,421.84,38.04,36.57,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 16:00,Ireland,Ireland,IE,358.69,442.86,35,33.77,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 17:00,Ireland,Ireland,IE,353.14,436.96,35.6,33.8,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 18:00,Ireland,Ireland,IE,347.46,430.36,36.62,34.54,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 19:00,Ireland,Ireland,IE,335,415.68,38.88,36.31,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 20:00,Ireland,Ireland,IE,329.34,408.99,39.96,37.03,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 21:00,Ireland,Ireland,IE,325.2,403.92,40.97,37.84,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 22:00,Ireland,Ireland,IE,305.85,381.31,44.64,40.33,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/27 23:00,Ireland,Ireland,IE,291.67,364.67,47.21,42.47,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 0:00,Ireland,Ireland,IE,274.53,343.97,50.39,45.52,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 1:00,Ireland,Ireland,IE,263.87,331.09,52.3,47.24,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 2:00,Ireland,Ireland,IE,264.12,331.42,52.32,47.6,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 3:00,Ireland,Ireland,IE,268.69,336.58,51.58,47.67,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 4:00,Ireland,Ireland,IE,263.95,330.11,52.52,49.87,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 5:00,Ireland,Ireland,IE,243.47,306.51,55.96,51.98,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 6:00,Ireland,Ireland,IE,256.11,320.74,53.71,50.84,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 7:00,Ireland,Ireland,IE,293.83,364.66,47.17,46.06,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 8:00,Ireland,Ireland,IE,306.65,380.79,44.67,42.71,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 9:00,Ireland,Ireland,IE,307.35,382.15,44.44,42.14,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 10:00,Ireland,Ireland,IE,307.92,382.85,44.37,42.1,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 11:00,Ireland,Ireland,IE,295.75,368.91,46.42,43.59,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 12:00,Ireland,Ireland,IE,293.93,366.78,46.74,43.78,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 13:00,Ireland,Ireland,IE,298,371.65,46,42.92,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 14:00,Ireland,Ireland,IE,313.51,390.16,43.18,40.06,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 15:00,Ireland,Ireland,IE,335.79,416.72,39.11,35.97,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 16:00,Ireland,Ireland,IE,357,441.87,35.32,32.47,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 17:00,Ireland,Ireland,IE,362.74,448.55,34.43,31.73,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 18:00,Ireland,Ireland,IE,361.06,446.4,34.82,32.07,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 19:00,Ireland,Ireland,IE,362.89,448.7,34.58,31.56,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 20:00,Ireland,Ireland,IE,364.28,449.79,34.33,31,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 21:00,Ireland,Ireland,IE,364.36,449.55,34.28,30.79,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 22:00,Ireland,Ireland,IE,354.5,437.9,36.1,32.71,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/28 23:00,Ireland,Ireland,IE,343.6,425,38.03,34.56,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 0:00,Ireland,Ireland,IE,329.24,407.94,40.56,36.79,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 1:00,Ireland,Ireland,IE,332.33,411.66,40,36.13,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 2:00,Ireland,Ireland,IE,310.46,385.35,43.97,40.5,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 3:00,Ireland,Ireland,IE,313.11,389.22,43.24,39.32,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 4:00,Ireland,Ireland,IE,321.78,399.89,41.63,37.6,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 5:00,Ireland,Ireland,IE,334.85,415.39,39.42,35.67,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 6:00,Ireland,Ireland,IE,343.31,425.11,37.99,34.34,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 7:00,Ireland,Ireland,IE,366.66,452.9,33.78,30.29,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 8:00,Ireland,Ireland,IE,383.18,472.32,30.97,27.31,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 9:00,Ireland,Ireland,IE,389.19,479.47,29.89,26.75,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 10:00,Ireland,Ireland,IE,402.03,494.77,27.6,24.69,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 11:00,Ireland,Ireland,IE,416.04,511.47,25.01,22.1,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 12:00,Ireland,Ireland,IE,424.85,521.73,23.45,20.58,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 13:00,Ireland,Ireland,IE,423.46,519.89,23.69,20.78,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 14:00,Ireland,Ireland,IE,416.4,511.62,24.9,22,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 15:00,Ireland,Ireland,IE,417.01,512.33,24.87,22.14,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 16:00,Ireland,Ireland,IE,412.81,507.38,25.55,22.91,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 17:00,Ireland,Ireland,IE,435.85,534.41,21.67,20.38,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 18:00,Ireland,Ireland,IE,427.31,524.43,23.16,21.74,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 19:00,Ireland,Ireland,IE,409.67,503.53,26.26,24.21,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 20:00,Ireland,Ireland,IE,402.8,495.67,27.55,25.02,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 21:00,Ireland,Ireland,IE,386.88,476.89,30.42,27.54,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 22:00,Ireland,Ireland,IE,366.3,452.24,34.11,30.76,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/29 23:00,Ireland,Ireland,IE,342.89,424.05,38.26,34.49,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 0:00,Ireland,Ireland,IE,327.45,405.85,41.09,37.28,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 1:00,Ireland,Ireland,IE,303.29,377.1,45.41,41.41,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 2:00,Ireland,Ireland,IE,298.72,371.85,46.09,42.1,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 3:00,Ireland,Ireland,IE,294.82,367.84,46.73,42.98,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 4:00,Ireland,Ireland,IE,284.1,355.99,48.5,44.66,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 5:00,Ireland,Ireland,IE,308.32,384.58,43.94,40.73,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 6:00,Ireland,Ireland,IE,348.23,430.14,37.24,35.89,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 7:00,Ireland,Ireland,IE,367.21,452.22,33.96,33.31,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 8:00,Ireland,Ireland,IE,372.37,458.7,32.91,31.99,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 9:00,Ireland,Ireland,IE,380.56,469.22,31.15,29.74,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 10:00,Ireland,Ireland,IE,384.27,474.53,30.14,28.11,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 11:00,Ireland,Ireland,IE,405.77,499.45,26.6,25.18,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 12:00,Ireland,Ireland,IE,408.77,503.34,25.91,24.35,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 13:00,Ireland,Ireland,IE,420.98,517.27,23.95,22.94,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 14:00,Ireland,Ireland,IE,418.49,514.76,24.15,22.93,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 15:00,Ireland,Ireland,IE,431.61,529.39,22.26,21.78,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 16:00,Ireland,Ireland,IE,421.85,518.68,23.46,22.36,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 17:00,Ireland,Ireland,IE,407.69,502.7,25.48,23.72,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 18:00,Ireland,Ireland,IE,394.79,487.4,27.73,25.85,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 19:00,Ireland,Ireland,IE,391.45,483.07,28.52,26.51,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 20:00,Ireland,Ireland,IE,388.71,479.82,29.08,26.9,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 21:00,Ireland,Ireland,IE,398.66,490.67,27.98,26.44,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 22:00,Ireland,Ireland,IE,365.37,451.91,33.81,30.77,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/30 23:00,Ireland,Ireland,IE,350.3,433.01,36.83,33.33,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 0:00,Ireland,Ireland,IE,344.17,425.68,38.11,35.16,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 1:00,Ireland,Ireland,IE,330.29,409.9,40.59,36.81,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 2:00,Ireland,Ireland,IE,306.15,381.86,44.78,39.73,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 3:00,Ireland,Ireland,IE,311.03,387.26,43.88,38.59,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 4:00,Ireland,Ireland,IE,319.55,397.03,42.42,37.11,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 5:00,Ireland,Ireland,IE,343.61,425.77,37.92,34.27,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 6:00,Ireland,Ireland,IE,381.78,471.1,30.9,28.52,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 7:00,Ireland,Ireland,IE,390.86,483.06,28.56,25.66,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 8:00,Ireland,Ireland,IE,402.4,496.64,26.6,24.02,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 9:00,Ireland,Ireland,IE,414.06,510.32,24.7,22.34,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 10:00,Ireland,Ireland,IE,413.26,509.3,24.95,22.62,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 11:00,Ireland,Ireland,IE,401.86,495.58,27.05,24.74,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 12:00,Ireland,Ireland,IE,376.86,465.79,31.43,29.11,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 13:00,Ireland,Ireland,IE,344.55,427.02,37.21,35.01,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 14:00,Ireland,Ireland,IE,330.11,408.41,40.33,39.29,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 15:00,Ireland,Ireland,IE,322.8,398.51,42.18,42.13,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 16:00,Ireland,Ireland,IE,295.15,365.41,47.15,47.15,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 17:00,Ireland,Ireland,IE,264.14,328.35,52.7,52.7,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 18:00,Ireland,Ireland,IE,244.24,304.55,56.27,56.27,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 19:00,Ireland,Ireland,IE,201.6,253.58,63.9,63.9,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 20:00,Ireland,Ireland,IE,186.33,235.34,66.64,66.64,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 21:00,Ireland,Ireland,IE,189.13,238.68,66.13,66.13,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 22:00,Ireland,Ireland,IE,183.71,232.21,67.1,67.1,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/10/31 23:00,Ireland,Ireland,IE,177.48,224.76,68.22,68.22,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 0:00,Ireland,Ireland,IE,184.14,231.34,67.22,67.22,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 1:00,Ireland,Ireland,IE,197.56,247.5,64.78,64.49,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 2:00,Ireland,Ireland,IE,224.83,280.35,59.83,58.99,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 3:00,Ireland,Ireland,IE,244.54,304.84,56.13,53.97,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 4:00,Ireland,Ireland,IE,283.26,350.47,49.35,47.38,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 5:00,Ireland,Ireland,IE,236.26,293.82,57.8,56.68,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 6:00,Ireland,Ireland,IE,195.29,245.76,64.93,62.78,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 7:00,Ireland,Ireland,IE,172.85,219.72,68.79,65.93,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 8:00,Ireland,Ireland,IE,168.12,213.92,69.72,67.19,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 9:00,Ireland,Ireland,IE,153.93,196.88,72.31,70.29,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 10:00,Ireland,Ireland,IE,166.18,210.72,70.3,69.32,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 11:00,Ireland,Ireland,IE,172.22,218.04,69.2,68.08,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 12:00,Ireland,Ireland,IE,182.15,230.36,67.34,65.49,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 13:00,Ireland,Ireland,IE,205.01,257.61,63.25,61.24,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 14:00,Ireland,Ireland,IE,230.82,288.28,58.59,56.2,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 15:00,Ireland,Ireland,IE,269.33,333.93,51.63,49.3,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 16:00,Ireland,Ireland,IE,345.31,423.99,38.08,36.51,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 17:00,Ireland,Ireland,IE,363.52,445.97,34.69,32.76,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 18:00,Ireland,Ireland,IE,375.05,459.72,32.65,30.65,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 19:00,Ireland,Ireland,IE,385.96,472.78,30.71,28.54,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 20:00,Ireland,Ireland,IE,387.7,474.92,30.41,27.96,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 21:00,Ireland,Ireland,IE,377.96,463.39,32.29,29.44,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 22:00,Ireland,Ireland,IE,348.56,428.13,37.5,34.23,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/1 23:00,Ireland,Ireland,IE,307.58,379.67,44.74,41.33,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 0:00,Ireland,Ireland,IE,254.79,317.18,54.01,50.42,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 1:00,Ireland,Ireland,IE,211.08,265.28,61.88,58.14,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 2:00,Ireland,Ireland,IE,199.06,251.03,64.06,60.04,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 3:00,Ireland,Ireland,IE,180.69,229.41,67.3,63.15,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 4:00,Ireland,Ireland,IE,179.83,228.39,67.46,63.36,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 5:00,Ireland,Ireland,IE,187.32,237.3,65.99,62.11,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 6:00,Ireland,Ireland,IE,226.55,283.81,58.84,55.84,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 7:00,Ireland,Ireland,IE,220.28,276.42,59.95,57.08,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 8:00,Ireland,Ireland,IE,222.14,278.71,59.55,57.09,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 9:00,Ireland,Ireland,IE,228.09,285.69,58.52,56.24,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 10:00,Ireland,Ireland,IE,215.18,270.15,60.82,58.59,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 11:00,Ireland,Ireland,IE,194.88,246.04,64.4,62.38,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 12:00,Ireland,Ireland,IE,196.04,246.91,64.41,62.73,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 13:00,Ireland,Ireland,IE,195.1,245.86,64.55,62.79,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 14:00,Ireland,Ireland,IE,201.82,254.02,63.27,61.41,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 15:00,Ireland,Ireland,IE,215.35,270.54,60.67,58.46,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 16:00,Ireland,Ireland,IE,255.32,317.64,53.7,51.85,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 17:00,Ireland,Ireland,IE,298.74,369.22,45.98,44.14,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 18:00,Ireland,Ireland,IE,307.37,379.46,44.5,42.59,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 19:00,Ireland,Ireland,IE,289.18,357.8,47.84,45.7,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 20:00,Ireland,Ireland,IE,277.61,344,50.01,47.62,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 21:00,Ireland,Ireland,IE,244.39,304.18,56.18,53.74,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 22:00,Ireland,Ireland,IE,207.22,259.93,62.82,59.67,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/2 23:00,Ireland,Ireland,IE,194.91,245.52,65.04,62.09,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 0:00,Ireland,Ireland,IE,179.59,227.48,67.67,64.43,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 1:00,Ireland,Ireland,IE,190.33,240.43,65.71,62.28,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 2:00,Ireland,Ireland,IE,198.8,250.66,64.2,60.65,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 3:00,Ireland,Ireland,IE,213.76,268.26,61.58,57.83,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 4:00,Ireland,Ireland,IE,221.5,277.44,60.19,56.73,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 5:00,Ireland,Ireland,IE,233.07,290.55,58.23,56.46,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 6:00,Ireland,Ireland,IE,282.24,347.98,49.71,49.56,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 7:00,Ireland,Ireland,IE,280.65,346.01,50.02,49.99,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 8:00,Ireland,Ireland,IE,292.74,360.67,47.78,47.49,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 9:00,Ireland,Ireland,IE,317.41,390.42,43.26,42.68,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 10:00,Ireland,Ireland,IE,345.7,423.25,38.45,38.45,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 11:00,Ireland,Ireland,IE,318.77,392.07,43.04,42.53,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 12:00,Ireland,Ireland,IE,268.97,334.85,51.46,49.35,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 13:00,Ireland,Ireland,IE,256.33,319.86,53.67,51.41,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 14:00,Ireland,Ireland,IE,281.76,350.13,49.01,46.67,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 15:00,Ireland,Ireland,IE,328.8,406.16,40.4,38.34,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 16:00,Ireland,Ireland,IE,383.2,470.23,30.84,29.19,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/11/3 17:00,Ireland,Ireland,IE,405.85,497.28,26.75,25.01,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
