Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-07 16:00:00,Taiwan,Taiwan,TW,445.13,530.02,16.11,4.4,taipower.com.tw,false,
2022-01-07 17:00:00,Taiwan,Taiwan,TW,446.59,532.38,15.05,2.99,taipower.com.tw,false,
2022-01-07 18:00:00,Taiwan,Taiwan,TW,447.78,532.97,15.26,2.88,taipower.com.tw,false,
2022-01-07 19:00:00,Taiwan,Taiwan,TW,448.53,533.47,15.36,2.88,taipower.com.tw,false,
2022-01-07 20:00:00,Taiwan,Taiwan,TW,448.01,532.61,15.62,3.06,taipower.com.tw,false,
2022-01-07 21:00:00,Taiwan,Taiwan,TW,445.98,530.39,15.94,3.32,taipower.com.tw,false,
2022-01-07 22:00:00,Taiwan,Taiwan,TW,443.66,528.62,15.77,3.3,taipower.com.tw,false,
2022-01-07 23:00:00,Taiwan,Taiwan,TW,445.69,530.69,15.69,4.04,taipower.com.tw,false,
2022-01-08 00:00:00,Taiwan,Taiwan,TW,431.0,513.52,19.18,7.91,taipower.com.tw,false,
2022-01-08 01:00:00,Taiwan,Taiwan,TW,406.28,486.58,23.67,12.28,taipower.com.tw,false,
2022-01-08 02:00:00,Taiwan,Taiwan,TW,388.76,468.17,26.51,15.23,taipower.com.tw,false,
2022-01-08 03:00:00,Taiwan,Taiwan,TW,379.52,458.61,27.99,16.98,taipower.com.tw,false,
2022-01-08 04:00:00,Taiwan,Taiwan,TW,373.93,452.08,29.18,17.99,taipower.com.tw,false,
2022-01-08 05:00:00,Taiwan,Taiwan,TW,377.06,456.07,28.11,17.01,taipower.com.tw,false,
2022-01-08 06:00:00,Taiwan,Taiwan,TW,384.26,464.08,26.82,15.73,taipower.com.tw,false,
2022-01-08 07:00:00,Taiwan,Taiwan,TW,409.75,490.45,23.59,12.37,taipower.com.tw,false,
2022-01-08 08:00:00,Taiwan,Taiwan,TW,435.13,517.22,19.76,8.71,taipower.com.tw,false,
2022-01-08 09:00:00,Taiwan,Taiwan,TW,452.12,535.51,16.92,6.03,taipower.com.tw,false,
2022-01-08 10:00:00,Taiwan,Taiwan,TW,454.2,537.22,17.18,6.52,taipower.com.tw,false,
2022-01-08 11:00:00,Taiwan,Taiwan,TW,453.48,537.18,16.56,5.79,taipower.com.tw,false,
2022-01-08 12:00:00,Taiwan,Taiwan,TW,452.6,536.13,16.9,6.08,taipower.com.tw,false,
2022-01-08 13:00:00,Taiwan,Taiwan,TW,451.79,536.2,16.36,5.43,taipower.com.tw,false,
2022-01-08 14:00:00,Taiwan,Taiwan,TW,452.36,536.45,16.67,5.47,taipower.com.tw,false,
2022-01-08 15:00:00,Taiwan,Taiwan,TW,454.78,538.73,16.15,4.43,taipower.com.tw,false,
2022-01-08 16:00:00,Taiwan,Taiwan,TW,457.15,540.19,16.62,4.37,taipower.com.tw,false,
2022-01-08 17:00:00,Taiwan,Taiwan,TW,457.74,540.93,16.01,3.21,taipower.com.tw,false,
2022-01-08 18:00:00,Taiwan,Taiwan,TW,456.41,540.36,15.35,2.31,taipower.com.tw,false,
2022-01-08 19:00:00,Taiwan,Taiwan,TW,455.05,539.19,15.32,2.23,taipower.com.tw,false,
2022-01-08 20:00:00,Taiwan,Taiwan,TW,454.3,538.55,15.32,2.08,taipower.com.tw,false,
2022-01-08 21:00:00,Taiwan,Taiwan,TW,454.2,538.91,15.08,1.9,taipower.com.tw,false,
2022-01-08 22:00:00,Taiwan,Taiwan,TW,456.59,540.81,15.13,1.99,taipower.com.tw,false,
2022-01-08 23:00:00,Taiwan,Taiwan,TW,456.63,540.17,15.6,2.51,taipower.com.tw,false,
2022-01-09 00:00:00,Taiwan,Taiwan,TW,437.12,518.21,19.78,6.93,taipower.com.tw,false,
2022-01-09 01:00:00,Taiwan,Taiwan,TW,417.13,496.18,23.73,11.32,taipower.com.tw,false,
2022-01-09 02:00:00,Taiwan,Taiwan,TW,392.78,470.04,27.79,15.66,taipower.com.tw,false,
2022-01-09 03:00:00,Taiwan,Taiwan,TW,385.18,461.62,29.32,17.36,taipower.com.tw,false,
2022-01-09 04:00:00,Taiwan,Taiwan,TW,384.07,460.15,29.71,17.75,taipower.com.tw,false,
2022-01-09 05:00:00,Taiwan,Taiwan,TW,383.4,460.54,29.06,17.15,taipower.com.tw,false,
2022-01-09 06:00:00,Taiwan,Taiwan,TW,388.67,466.64,27.75,15.7,taipower.com.tw,false,
2022-01-09 07:00:00,Taiwan,Taiwan,TW,406.97,487.17,24.06,11.97,taipower.com.tw,false,
2022-01-09 08:00:00,Taiwan,Taiwan,TW,433.77,514.27,21.17,9.37,taipower.com.tw,false,
2022-01-09 09:00:00,Taiwan,Taiwan,TW,449.42,530.06,19.53,8.23,taipower.com.tw,false,
2022-01-09 10:00:00,Taiwan,Taiwan,TW,455.15,536.94,18.22,7.28,taipower.com.tw,false,
2022-01-09 11:00:00,Taiwan,Taiwan,TW,455.97,537.82,17.84,6.84,taipower.com.tw,false,
2022-01-09 12:00:00,Taiwan,Taiwan,TW,455.53,536.9,18.37,7.34,taipower.com.tw,false,
2022-01-09 13:00:00,Taiwan,Taiwan,TW,456.73,538.58,17.83,6.74,taipower.com.tw,false,
2022-01-09 14:00:00,Taiwan,Taiwan,TW,457.23,540.08,16.74,5.23,taipower.com.tw,false,
2022-01-09 15:00:00,Taiwan,Taiwan,TW,451.91,534.64,17.26,5.11,taipower.com.tw,false,
2022-01-09 16:00:00,Taiwan,Taiwan,TW,448.55,532.51,16.3,3.64,taipower.com.tw,false,
2022-01-09 17:00:00,Taiwan,Taiwan,TW,449.11,532.92,16.13,3.19,taipower.com.tw,false,
2022-01-09 18:00:00,Taiwan,Taiwan,TW,449.42,533.28,16.02,3.04,taipower.com.tw,false,
2022-01-09 19:00:00,Taiwan,Taiwan,TW,449.46,533.55,15.91,2.98,taipower.com.tw,false,
2022-01-09 20:00:00,Taiwan,Taiwan,TW,450.01,533.99,15.92,2.95,taipower.com.tw,false,
2022-01-09 21:00:00,Taiwan,Taiwan,TW,453.61,537.61,15.55,2.67,taipower.com.tw,false,
