Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-06 16:00:00,Japan,Japan,JP,458.17,540.57,16.82,13.03,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 17:00:00,Japan,Japan,JP,459.3,541.6,16.55,13.1,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 18:00:00,Japan,Japan,JP,456.58,538.37,16.94,12.99,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 19:00:00,Japan,Japan,JP,457.98,540.08,16.68,13.09,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 20:00:00,Japan,Japan,JP,458.62,541.3,16.6,13.09,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 21:00:00,Japan,Japan,JP,455.04,537.44,17.25,14.08,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 22:00:00,Japan,Japan,JP,451.42,533.83,17.82,14.68,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 23:00:00,Japan,Japan,JP,434.29,514.83,20.87,17.95,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 00:00:00,Japan,Japan,JP,415.65,494.23,24.25,21.74,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 01:00:00,Japan,Japan,JP,395.01,471.92,28.03,25.12,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 02:00:00,Japan,Japan,JP,387.99,465.11,29.31,26.62,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 03:00:00,Japan,Japan,JP,382.62,458.84,30.37,27.12,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 04:00:00,Japan,Japan,JP,391.9,468.38,28.89,26.16,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 05:00:00,Japan,Japan,JP,405.33,482.38,26.33,23.15,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 06:00:00,Japan,Japan,JP,427.23,506.12,22.21,19.3,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 07:00:00,Japan,Japan,JP,451.27,532.16,17.72,15.17,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 08:00:00,Japan,Japan,JP,461.56,543.5,15.8,13.13,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 09:00:00,Japan,Japan,JP,450.47,530.65,17.83,12.73,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 10:00:00,Japan,Japan,JP,449.65,529.55,17.99,12.71,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 11:00:00,Japan,Japan,JP,460.86,542.91,15.92,13.18,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 12:00:00,Japan,Japan,JP,458.78,540.53,16.3,13.15,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 13:00:00,Japan,Japan,JP,456.48,538.14,16.72,13.25,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 14:00:00,Japan,Japan,JP,458.55,540.7,16.39,13.51,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 15:00:00,Japan,Japan,JP,438.99,517.73,20.16,13.25,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 16:00:00,Japan,Japan,JP,454.04,535.24,17.56,14.03,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 17:00:00,Japan,Japan,JP,455.47,536.72,17.25,14.02,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 18:00:00,Japan,Japan,JP,453.08,534.0,17.58,13.86,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 19:00:00,Japan,Japan,JP,454.82,536.14,17.26,13.86,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 20:00:00,Japan,Japan,JP,455.98,537.73,17.08,13.75,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 21:00:00,Japan,Japan,JP,453.3,534.93,17.56,14.63,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 22:00:00,Japan,Japan,JP,452.22,534.17,17.68,14.75,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-07 23:00:00,Japan,Japan,JP,431.45,511.73,21.39,18.67,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 00:00:00,Japan,Japan,JP,407.95,486.76,25.63,23.27,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 01:00:00,Japan,Japan,JP,392.08,469.57,28.54,25.79,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 02:00:00,Japan,Japan,JP,381.79,458.43,30.44,27.88,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 03:00:00,Japan,Japan,JP,378.02,453.73,31.21,28.12,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 04:00:00,Japan,Japan,JP,389.35,466.15,29.08,26.43,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 05:00:00,Japan,Japan,JP,403.46,481.37,26.47,23.38,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 06:00:00,Japan,Japan,JP,423.05,502.71,22.86,20.08,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 07:00:00,Japan,Japan,JP,449.4,531.12,18.03,15.58,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 08:00:00,Japan,Japan,JP,466.14,549.29,14.96,12.37,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 09:00:00,Japan,Japan,JP,455.76,537.01,16.87,11.87,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 10:00:00,Japan,Japan,JP,455.19,536.25,16.97,11.83,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 11:00:00,Japan,Japan,JP,466.13,549.27,14.96,12.28,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 12:00:00,Japan,Japan,JP,463.75,546.44,15.39,12.32,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 13:00:00,Japan,Japan,JP,461.74,544.43,15.76,12.4,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 14:00:00,Japan,Japan,JP,463.85,547.06,15.42,12.67,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 15:00:00,Japan,Japan,JP,445.22,525.08,19.01,12.29,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 16:00:00,Japan,Japan,JP,458.57,540.71,16.72,13.26,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 17:00:00,Japan,Japan,JP,459.43,541.58,16.51,13.32,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 18:00:00,Japan,Japan,JP,456.78,538.52,16.9,13.2,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 19:00:00,Japan,Japan,JP,457.61,539.6,16.74,13.33,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 20:00:00,Japan,Japan,JP,461.48,544.28,15.79,12.93,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 21:00:00,Japan,Japan,JP,459.5,542.47,16.43,13.7,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 22:00:00,Japan,Japan,JP,453.73,536.58,17.4,14.8,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-08 23:00:00,Japan,Japan,JP,427.9,508.42,22.03,19.66,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-09 00:00:00,Japan,Japan,JP,401.07,479.53,26.88,24.59,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-09 01:00:00,Japan,Japan,JP,379.95,456.64,30.75,28.41,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-09 02:00:00,Japan,Japan,JP,369.16,445.16,32.73,30.34,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-09 03:00:00,Japan,Japan,JP,367.69,443.66,33.07,30.67,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-09 04:00:00,Japan,Japan,JP,377.22,454.16,31.26,28.82,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-09 05:00:00,Japan,Japan,JP,393.51,471.57,28.25,25.8,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-09 06:00:00,Japan,Japan,JP,418.21,497.99,23.72,21.29,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-09 07:00:00,Japan,Japan,JP,445.97,527.85,18.63,16.28,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-09 08:00:00,Japan,Japan,JP,465.94,549.5,14.97,12.72,,true,ESTIMATED_MODE_BREAKDOWN
